filename,chroma_stft,rmse,spectral_centroid,spectral_bandwidth,rolloff,zero_crossing_rate,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,label
1009,0.2687344882484271,0.05461468547582626,1171.981155480615,1161.950938324638,2208.6366446763736,0.06222260182856037,-281.8394154425765,170.63165437319458,-50.39549231991515,39.49820360716399,1.6668700693523404,-4.759352272684116,2.8211690153763866,-7.976252092295624,2.840936590388081,-9.410059626114878,-3.2054930773066017,-0.6293268139519352,-7.885965400288384,-3.234904215098688,-2.2360750403720457,-0.007558936688413613,-3.1942803736156824,-4.002885563855228,0.39574404817849695,-2.6571001824451774,cry
101,0.24872694930276584,0.025152578949928284,992.3348679862471,1404.0768398448085,1715.8729576843073,0.046290347450657895,-429.62122388941043,125.03430406713589,21.04582535522175,14.430583962943071,5.142249985302598,-9.301475907102747,-2.5619668526604857,-9.124624812852176,-17.09965067231719,-16.38507945202688,-17.30768478627627,-17.517671278870086,-18.60237626476893,-7.63635822118457,-8.737446598404814,-14.467386004268699,-17.28949244230677,-14.769157700452533,-18.598250037329763,-12.808950636988412,gloomy
1010,0.38197673278185584,0.026964902877807617,2254.9317898899476,2122.8595233482715,4335.94044782798,0.1231916209123452,-292.3927004670236,89.77979167467726,-27.090650098462454,0.5805561738657284,-7.897094697363784,-7.908100753456539,-10.726143392597901,-6.09397989468114,-12.300451630203874,-0.1271020157176266,-6.145090886880085,-4.207361820069948,-3.2232705630517278,-2.9720681395039796,-6.049693587047293,-1.3801130915463364,-7.513817386809187,-4.824759882121335,-5.033022659428489,-6.76862481125453,light
1011,0.3030056454890595,0.03523460403084755,923.0474894218625,1410.4068251332642,1611.2735901823723,0.030539119944852942,-388.3024468625135,150.26021866453942,6.535338837059982,26.143360890346614,10.908399822323227,11.97344468111057,3.2776915642345954,-3.4602982327704113,-6.6294344197088435,-14.067083715080432,-10.758389211310275,-3.7681405077901724,-8.340890806879367,-7.436260009470236,-8.863995955496272,0.775011444913201,-7.358779399013892,-5.92574618215163,-4.8707894131065075,-4.218814754758091,gloomy
1012,0.3451121854168801,0.07793035358190536,858.3505583976962,1110.650500288353,1712.8313094100715,0.03829379716524768,-283.2519632020964,182.54784299774047,-25.43418904338029,40.619650783559166,38.57472657620997,4.994148541155266,-6.118653200449264,5.495221025581262,10.855992429009987,6.87333732178376,7.165944367939285,-3.785830621187924,-13.475327388103477,-8.271748274270852,-4.270698205642875,0.9884315604027734,0.9121218848928899,-1.9385529720091585,-1.497548301148678,-2.6925206404509723,gloomy
1013,0.3064563468665324,0.07716422528028488,889.1853359920894,939.6711404456303,1611.5985882171537,0.05638061145510836,-281.17286556817186,199.93578043376354,-31.763833997405534,41.11499859829085,20.91790885006452,-17.58429127446806,-3.5681288913614546,-9.315288376631505,-8.889322024810067,5.716003150203259,-2.856080526013997,-6.9390624632995666,-11.831610794833608,-11.756035185319318,-6.053819277501061,-8.929086486418335,-4.833350034896246,-0.2468482524217686,-8.744427688126683,-3.2297518723066365,cry
1014,0.30149798487067553,0.09991206228733063,1761.8625523210828,2275.128621015,4081.9503170048856,0.06291307384384674,-184.71909191578973,119.4526597678151,25.27845175750254,27.376897705652095,-5.9218231629764295,17.62189179617377,-0.2600068826481149,7.818664765664449,-1.2498662474677316,0.6703439473497721,-9.42315481776785,-5.9258026588276955,2.9753061250325556,-5.442274247935603,-6.646940447176671,-1.2829183545537381,-16.429946977658354,4.215339103901059,-7.354053187686181,6.966791156156207,gloomy
1015,0.47132359813797853,0.05654315650463104,2470.935085652496,2285.275878130247,4830.995787629402,0.14806297467589008,-118.67675670518041,91.26398260567106,-34.317001345011,16.521816230819656,-1.0868211835585782,8.14247982337326,-4.699611404002497,0.4769944900349651,-7.208380874044049,3.0365048422851877,-2.0073641072236312,2.125227034454668,-6.420630428736305,4.015059513835099,-4.429922815623238,1.129275974516059,-2.4529318468545083,0.6330520072574343,-7.256411778781978,3.2972542977845585,light
1016,0.20547113932603242,0.04600667953491211,1461.2879194641107,2205.674051195696,2901.749120186726,0.04227185323142415,-386.2557217247172,67.98774713056862,32.925684943044736,18.064020285480563,9.68477073633793,2.5540129504380364,-1.6801342501813752,-7.4664004192733096,-10.913974952435266,-8.084768645989362,-10.075743124428934,-11.76600023547506,-12.453217917662272,-10.70475229025794,-10.620007185045829,-4.093934455447741,0.5150235318166084,0.20667497354875736,0.8542765403975837,3.097110348938358,gloomy
1017,0.2947215341729181,0.058443330228328705,1242.5755951819904,1738.6286036247539,2311.669354985004,0.047093063685178016,-298.149681665222,134.63899811182696,7.227001984668376,21.692957525003084,14.504040629675405,-2.110127790413384,-6.874831608157598,1.3878901383118396,-3.5799680685417354,-4.747871917244005,-8.092162713859338,-8.979301222348854,-15.443779138144397,-10.566366244057718,-6.1571136056194975,-5.6785912757987385,-10.56576177864557,-7.149142918916019,-12.958049862578308,-4.663849463990055,gloomy
1018,0.25600068726091463,0.052387408912181854,1496.7944687101885,2069.368018912863,2931.3239413518286,0.05492748343169505,-257.6973191220532,126.37745381498064,8.147280824281307,19.64669470771526,2.993644283279794,-1.7880730318292635,-1.9540102013217624,0.280023312651363,-5.068440302260625,-4.169455550045013,-10.52281434738084,-6.57109950314566,-4.618515763706186,-2.4690391447723132,1.5838373049724093,7.705673427230425,1.2907550748929388,2.957175163202425,-6.710776901925983,-1.5687062536490048,gloomy
1019,0.2584289550639861,0.07414557039737701,1026.3543786744,1606.8726996876092,1716.8812849204237,0.04147442797020124,-301.70710769808494,144.5565326656978,26.590852838420755,26.21759538176165,3.7408434054733504,4.004013602972464,1.2600974408849768,0.20268060582647995,-7.492506443108285,-16.653120718102464,-15.805401659561452,-4.548609608805051,-4.433348118437456,-7.0175030455406375,-6.071813460507907,-5.838288718702017,-9.492723871204126,2.392623983402046,-4.294112337945095,-5.2827317966932545,gloomy
102,0.30206995277586834,0.18014776706695557,1374.8238225681764,1300.9560042969285,2639.7257046064724,0.07464769676373839,-136.8876778399427,161.25711041059705,-64.78154495391473,68.72623071046921,10.79589551212654,6.020309408218276,-8.05742686391965,0.01742490617620584,0.38279328768720794,-12.715257430043144,6.962806991243379,-10.276554065518193,-5.7223211377998915,0.1271632017453056,-9.79357796532196,-7.8494157128333235,-3.883120426607526,-0.3777863439053819,-10.599808933322993,-0.21434105497566538,happy
1020,0.29366839076696144,0.07018326967954636,1864.2088826598424,2342.4774866100997,4296.257354452883,0.0656934803115325,-228.17561677057944,104.34565771458429,21.951313691742264,26.575569110994756,-10.367320611944667,10.389100889068859,0.565281845046689,5.24172393037465,-4.960549876341402,-1.2679949719300616,-7.208392100657993,-7.822002804169347,-8.429391429131602,-2.795788282890286,-6.973509601800208,0.6054389919521718,-7.703874618946373,-0.4339139909007403,-7.152270870784407,-5.317711614886658,gloomy
1021,0.305818655148913,0.0922866240143776,1672.3386464786793,2236.5641549554466,3630.011383151122,0.06043500870743034,-155.05948935066306,115.13749061645748,0.6814263210401202,23.16000403783955,10.272084583329116,12.544316591917609,2.972754443878377,5.966800735485907,-3.6849924373405947,-2.352071830094028,-10.993036308018569,3.1232086250318725,-11.412806807278578,-1.8013095127976475,-3.743816628970009,-7.268278888692595,-12.661323518276259,-5.0618647942256745,-7.903422306205764,4.781412334174898,comfortable
1022,0.2920794687300164,0.05840130150318146,1195.1765248308957,1638.5316122785562,2358.710737198868,0.04615240421826625,-285.6874435884122,144.59913421505433,4.303757971659949,36.70744710700493,16.329069129876586,-1.2002986559775979,3.6269101890981004,6.015184927371062,-6.024375428109913,6.750441089292534,-8.915505100199345,-0.8986040762992514,-5.711483211185954,-2.4302054997528666,2.4773531352392033,-0.3393599629738607,-6.612126573847851,-1.4784326156399794,-6.68273640360888,-7.329983799117168,cry
1023,0.23129611422911128,0.06452655792236328,793.6777365960658,925.2642629740783,1361.1167695131096,0.04435309537054954,-304.3388788208642,193.59357424902768,-15.680535259903023,-3.2506639190610827,5.061180959905575,-11.34518395978667,-9.793554401165682,-4.466964082605882,-1.6907762339074184,-5.079121335726536,-3.3167913514878533,-8.950607980726534,-11.722679759635252,-7.696509300908418,-14.4571203617892,-14.312434346279664,-8.385836583604059,-10.213008747836595,-12.57711200558742,-14.4377047994528,gloomy
1024,0.3164344031677936,0.07576325535774231,1140.165449673717,1167.276883769832,2442.9352279048953,0.06856232161861456,-242.07375731423238,176.5080764666452,-54.70872144016485,60.703139378796834,16.65787633406927,-8.296967480988622,19.136202214343434,-22.49055365618536,2.9393779892549032,3.2956368660096738,-8.722096746399297,6.715934588564674,-17.38690398536751,2.1221501615397007,11.197683435748523,-18.896605086312096,-5.116093296848483,-2.2249305820169245,-8.003022462721091,-6.91127018171664,gloomy
1025,0.40545435975092486,0.07587896287441254,2269.580555468298,2221.991809598095,4386.481808877951,0.12497052172020123,-114.25988234413794,94.67215462659189,-25.685018375305926,31.0972086554024,-3.0468436681391786,-0.34041997452732325,-7.32249579500681,0.17642782365232784,-11.023233846730575,1.638668986344518,-7.495449321397799,4.5055542714007055,-5.467574384056275,0.05573400498674327,-8.340365810064982,-1.861236947986431,-10.986620269224579,-0.7764458920526813,-6.569702457830427,-0.7631641748353988,light
1026,0.32643118240328195,0.08079413324594498,957.3823151324491,1854.2067550414677,1593.1486997811048,0.020477578366873066,-350.81221622079363,120.83668335690632,48.32730192613783,38.36880109724679,8.93357446680642,10.739524266602018,11.203095716224796,4.926777170272272,7.585625301675292,7.238360227086252,1.5292698130523703,5.495412229158714,-9.14132707940602,5.509748081769567,2.4445846160087568,0.8259565837141675,0.1752607988402126,-1.0838747964095927,-3.5007970494454153,-0.4110128240611923,gloomy
1027,0.42377861412984924,0.07400863617658615,1968.5977968950135,2238.7064348632266,4168.374794407895,0.08325875580495357,-135.83046796793624,111.3820133972517,-13.796889617705876,25.90463753573137,0.20888437984716848,7.4395791820532455,-0.6768593901482314,6.048886212158418,-6.038369096667517,8.005560308873068,-9.44013982049598,-1.0959832976746313,-7.864556684685823,-0.41504529679347507,-4.081637317982054,-3.1414407435628506,-10.072922198378526,-4.1205107597013795,-9.21176891138211,-3.2720956857717027,gloomy
1028,0.3228258616221072,0.07830152660608292,1998.3886857014647,2134.3599718868186,3996.009170012577,0.10345137746710527,-121.16999090916501,108.85671846963976,-23.72677647601567,28.135207623969237,2.398420717610979,4.811494184415169,-5.337508992573211,3.4440269697545274,-7.8743398262373985,2.7212385399547605,-10.647802302509714,-0.6461537040039743,-6.779049901549926,-2.0842815164453374,-7.24416251601757,1.538344960205227,-6.358716335748478,-1.3778042080890356,-9.117196720453114,-2.6716597589593283,cry
1029,0.3680083716700536,0.07913212478160858,1958.7085357783676,2163.9380024991083,4090.0752678744193,0.07765334752321981,-189.46534058462743,95.7678672551072,-14.503223126506926,39.739631412050734,17.316915383601668,23.245215071199564,-5.570358143703968,14.105766235460276,1.6134658199618293,6.887390638993232,-2.999646540103609,6.878954493874541,-3.3931584861744284,2.51236497919076,-7.668474409993007,0.6881356749004268,-8.902988767256685,-0.6256771101008635,-8.272653465796557,-6.023954381834879,cry
103,0.4058075412902919,0.3356853127479553,1145.7004578974424,1420.877149155416,2425.843664588574,0.036862588888351394,-55.06089593849129,177.35026757826756,-37.65772486838414,39.56876485826399,4.4033506193556775,5.3764765022225225,-2.340806483514925,2.372511487006933,2.251933535879709,1.3449510849567659,-7.659066612645806,-2.4681749311402608,-8.399552438176341,-0.6396649107205068,-11.819748220156296,-0.30413213560125807,-5.216150346931937,-11.37801917856222,-6.255918396900722,-4.597820473716996,calm
1030,0.32844478730395615,0.07487110793590546,1528.025443131264,2047.2853857868379,3176.3891261428503,0.054690145486648606,-224.44574147567798,120.82410762113157,5.934038414841544,30.844995576396606,7.015801869964076,8.446244682098792,0.6845697056712131,7.791065134680274,-5.042617696570817,10.110021984986929,-6.570692471347698,4.0849883430079625,-6.230308866366714,-2.48789794288489,-4.287513038583369,-3.7363354220777145,-1.715592062523203,5.40050775126346,-4.4394341742794845,2.0208034547597244,happy
1031,0.40859432703676496,0.09582483023405075,1631.6031209444327,2145.1980506562522,3475.745649308243,0.06759369557856038,-134.12552347029796,130.94988188989308,1.736592175981711,10.678691426731305,1.0848592345011103,12.858477526768848,-4.999449801286345,6.570884502234315,-1.8229917697614066,2.28862416690394,-9.567106647690677,-5.801265956129966,-7.769720112983356,2.571428427683221,-8.190703853957414,-2.0681123237840424,-8.776357287932985,0.2642157393381759,-4.408144589586535,-2.7308429931803833,scary
1032,0.2733502241059709,0.06170400232076645,1301.1447111642083,1537.7763042431277,2356.4274176724557,0.0648903861503483,-249.34561974266785,166.91970770680112,-22.742008079975047,0.6747370035626317,8.266046113731688,-19.794106488583115,-7.310043628105902,-4.646900977925025,-16.343461270991362,9.825488773233374,-14.154687222005832,-1.8989117763071195,-8.169826131934052,-18.454793081949113,-15.643019360685633,-5.089009212431298,-6.49523166893336,-3.7087840684946864,-8.149547582036117,-1.2337317001436017,cry
1033,0.41624423081486006,0.10418204218149185,1759.6259672247254,1981.7039890687458,3545.0035638484424,0.08257886573626161,-103.34741809461256,126.87496398631963,-30.426341616756684,30.044130462863627,6.576786491801692,3.518086714739885,8.153752112717292,5.4574683907996615,-1.419520033154733,6.888710390865338,-4.085851265432382,2.8780095309832356,-1.7259488378343315,-1.3255816980902448,-2.894315683367797,1.434298937689389,-7.454062238516132,4.926929891592406,-4.008784283925561,0.3035100306789713,light
1034,0.2593339855034053,0.08715734630823135,1190.3069732543843,1484.081097564019,2314.4860046197755,0.07206532386803406,-235.91618871427823,153.13116512003865,-9.97867563610959,35.35512090164875,10.259701456755693,-5.105430509017118,-5.7435233385638895,-6.726208550214588,-12.651328206498183,7.571667780756634,-6.402388285227738,-0.6596202918312674,-6.204158406153078,-7.405385417904096,-9.299829972910457,-4.556158532908737,-6.198833136423285,-7.038240575246862,-8.58646104307799,-2.9938954470783004,gloomy
1035,0.3440591991773396,0.0930776596069336,1581.0489528967337,1709.7378767427315,3045.231585901219,0.09182181815982972,-146.16097279722055,136.02209162943916,-38.69187287879949,33.35796785082319,2.5060157816060635,5.0664766941849875,-4.401015564490698,6.201595598658062,-9.34798931106902,-1.4360310148731985,-9.862579185085767,-5.443544722035278,-6.827585023279264,-1.9003015840977662,-9.318624089913158,-6.898924711944738,-9.985544823027517,-4.147552500486233,-3.9857812147787053,2.169924827807434,cry
1036,0.31435870093558693,0.05150456726551056,1638.1772357790119,1918.0559408459812,3469.1956889149574,0.06795537139609133,-235.99308563137527,124.538146374652,-6.4075750309004516,35.21597929447662,-8.149495787539381,8.636563540712606,-6.427688043580693,-7.090651728854046,-3.194930031507011,1.7821695829662156,-6.7463589830739785,-12.23075842284576,-10.862175007872768,-11.362932953559717,-11.87706931912467,-6.092977563859499,-12.861166764149381,-1.8294149883812583,-4.392435726173134,0.549515175291117,gloomy
1037,0.4605569349302607,0.09014919400215149,2266.1865289146785,2552.6389020527063,4894.978734066612,0.08656334655572756,-153.67980159886798,90.75013766717858,5.878805122366001,27.8067497086705,20.56588030071922,16.115812872120824,4.652411053033293,18.71639774076921,1.9056988175834344,4.1338259145747145,3.8526882242399663,-2.0885408190278882,-1.871096282529969,3.3725945780046613,-1.0400180071311405,1.66217234685961,-3.001100589486332,4.491920421906695,-4.4402821647336195,1.902504763864987,calm
1038,0.422203996080102,0.11520557850599289,1877.4727368611545,2283.1888888051876,3804.818659448771,0.06910275674825851,-150.44224638832856,115.70440090733698,14.792568312022697,22.312726669693213,6.97354359911731,6.568390619696551,6.537725402229047,13.989212334389135,-1.0330965755825703,12.535542288739425,2.028746153978467,2.769174722199549,-4.049835876750188,1.5352159272779164,0.8043202527706961,5.253102664004994,-1.3002414302852112,5.425780999133161,-1.4602085853214126,-0.040865392784679266,calm
1039,0.36895167068638224,0.07389809936285019,1474.2400879758682,2065.6717408475242,3105.4812215799147,0.05454086445433436,-233.66110614499155,119.13027557790888,18.077268053611235,38.7047881743425,11.377901279639158,9.735584863091665,4.594562613816292,16.545864546266152,2.120734579043593,6.141345425296096,1.5206909174222893,3.2474071429918645,-2.7996527236995683,6.236765778396913,2.776312077780604,3.8924766518039324,-0.8423667393042105,-1.6099257120920567,-6.740509907891963,-2.997460922331081,comfortable
104,0.38655018453516393,0.26876935362815857,1921.905544776132,1980.20435156982,3785.0271124588817,0.08981313794020898,-19.378003985446746,113.94142022863201,-31.157324409528393,32.4380739977337,-1.0385481695807244,1.4309338293921907,-0.1622272954853343,10.628294259854776,1.6417880844995743,4.05091083099187,-6.895059423685476,-2.9197874196441833,-10.74178977097466,-12.28795749971234,-10.885080836984258,5.080314903286129,-0.3185348718809251,-3.130384756839033,-8.485716353260415,1.5221604308201673,calm
1040,0.4315632568555275,0.07097233831882477,2144.252033617507,2459.0363390370394,4835.3790944574785,0.08759092915537926,-158.33140744600175,100.95204556415021,6.836466357995445,27.92150336689663,4.311653333997804,11.97471069555692,-6.011208380022469,8.840482738501041,-8.910013304343824,8.267870368756022,-2.373390097065802,2.7928909965244433,-0.6327851659599982,2.816963061891141,-4.024007792549747,3.5101228581984385,-3.0474174475184257,2.584711177745277,-3.2647094554045513,2.2203725346507963,happy
1041,0.39703827959076404,0.08673945814371109,2469.149475718507,2754.343620400103,5766.848461989648,0.0904340714493034,-171.3213611693998,74.24234300344028,21.855762630323387,38.77849346995349,15.644483835463987,17.76545671981176,-3.8699084188074973,10.679565882079459,-1.8537130834669733,8.917520436303127,0.08545632828478196,3.4323976445903974,-3.160766386345169,3.591197865374407,-3.4845343911974993,5.302939720484528,-3.2895364531043336,1.7303318795559517,-5.120493648235161,4.099669188496458,happy
1042,0.36193756547514205,0.09820567071437836,1606.5538917078682,2173.255801880125,3207.93893536547,0.05257602372774768,-196.62763447641595,120.36767936809672,6.250838616834643,20.822152729319605,17.590900991043775,8.514952376392852,1.3774961629629434,7.524908078410718,-6.2696067865955385,3.458037347990857,-3.3456591027034395,2.116036401438889,-3.8728774111486577,-3.2978163145156962,-1.8133138672249807,5.05360938974596,-12.645618875166317,2.541720853841345,-5.580200096457128,0.8070293038238413,calm
1043,0.5279508064105787,0.07098828256130219,2193.6020268152315,2205.3315210171772,4523.380981067386,0.1008810982246517,-178.7715828403914,106.25601153783126,-18.814152462365417,19.867132299487704,-1.2845552404491112,10.95922860938977,-2.867733427696466,4.826858794270463,-1.3151904853293843,1.8371676957993501,-4.532905536513654,2.790761100341289,-4.297505297817143,0.36191158345520397,-2.2571851253610666,4.024084257678392,-1.7187751206749224,1.2533955132158319,-2.5765706824387524,3.2131399029751386,tense
1044,0.3365345988847272,0.0788768082857132,2412.906549882394,2479.7750296413396,5200.826884644688,0.10878127721071981,-145.43386980699603,84.23437393539035,-0.6707741104345064,34.70431605262969,-5.565094487002579,16.075861819477993,-2.025584363185114,3.071481461380702,-6.286064299006357,3.5137997814025534,-0.9285084570839753,1.0778954509034997,-3.2209670667323436,-0.8969728570811139,-7.01271307244573,4.127870876628107,-3.1625962064591713,-1.6913093172012257,-7.4137729562512895,-3.0642171574769694,happy
1045,0.23501736616770613,0.07752449810504913,1430.7069597536001,1875.0888836384388,3002.9401749649282,0.05789685323142415,-226.64769081820697,122.376316377771,-0.48753878984406873,33.231771090013886,-12.43133115462392,-5.726084703738977,-12.52851120205384,-1.9122607856217095,-13.707335577269424,-8.628527383467015,-18.577018288556896,-11.10692165285796,-10.2135153855072,-4.266508035444904,-4.108542173618845,-4.776049454342402,-10.30803985313784,-7.104337552753029,-15.223864033475689,-9.433834734544838,gloomy
1046,0.39171011768761627,0.0972340926527977,2216.710224186247,2552.7693268753883,4845.037369388545,0.0920780524380805,-156.45767313540148,95.86502908723385,3.872278195808487,10.667522292703094,15.566799198219453,14.864194233336612,3.736457089069814,15.420368635842634,1.6999346661197865,8.355454229671018,1.7712381319274335,10.739713185173347,-6.234783039298957,-2.4313382309968445,-2.054867712860854,1.0065731771667121,-6.6423564228911,1.0124452223510751,-8.035144017356075,2.479523976025161,happy
1047,0.256955687809545,0.06416890025138855,2110.012866688735,2267.5857614714455,4377.648528958252,0.10314412308920279,-189.50954687642223,92.37646754277947,-15.997893346581183,9.308163623329921,-9.604017451728142,3.339187900875955,-1.2038395326800964,4.029373888078217,-18.65170065396596,-12.616024149654887,-10.605649995199876,-8.536333057546976,-17.84791787932913,-3.5115965566204097,-5.736819165470688,2.827168568383745,-8.812797348851932,0.10810893727658781,-11.057420605840878,-4.46383512224044,calm
1048,0.46347539166603924,0.10493329912424088,2150.67056496706,2259.8852642319175,4592.013899386851,0.10478394688467492,-88.31074973349517,97.48891321369095,-9.474620608864047,50.82112442752344,-6.015390969904283,13.184690870865044,0.09988348938464132,8.305117996395849,0.5545666110088661,4.605353370081898,-3.3578069847642453,4.930145599939992,-10.043592719165199,4.399577107277743,-2.2953597043911103,5.58936504039,-1.9647347383685712,-1.198160900198218,-2.62443132938452,1.724827016958067,light
1049,0.4376466865695201,0.09806299209594727,2574.834625458733,2468.7653771620476,5063.402715629837,0.12516817736551858,-89.86858778372356,78.32227151249137,-21.73325341188537,30.707684731156522,12.735424857594028,4.083737004663557,8.79996634010293,13.94317552694694,-6.715419444837718,0.4352850222891075,-1.1591721409807252,7.558004375318562,-5.647736946543223,-2.1099261607966646,-2.408868741807323,0.8950976495170285,-7.389422163657206,-1.1530130248277684,-6.08903743128382,-1.6018845807423776,light
105,0.4003186546149481,0.187430739402771,2217.257115198543,2275.7513689309417,4471.114630448191,0.1002450476489938,-73.28330839116678,93.70661327621252,-14.960950003560495,38.74032394082265,14.068167342807607,3.8203565963559067,-8.30757689912993,8.177827233359494,-3.565802849900698,3.589382230923901,1.5498607482504432,2.6854273133301496,-4.173538573107543,-0.16799925967179438,-2.5652658958741883,2.655696719371516,-7.056071925638999,3.4403890144206746,-0.656873050973654,1.0631775799506866,happy
1050,0.39734347134244336,0.08753544837236404,1809.7870603454921,2188.35577762176,3857.651673308098,0.0722399259868421,-143.8454262442967,110.79078494162606,-5.3113040771944275,35.806890328658945,4.087798517661756,3.424461842548527,-5.085172231014983,12.002799701370243,-4.7612523240383195,-4.769870530579471,-2.7215985478334175,-1.1187373326804773,-6.591142303182154,0.3329142407721146,-6.051344361702049,2.150155729252756,-7.188269399006862,0.582699434821837,-4.4639454348610235,0.23451389874721998,happy
